date,temp_max,temp_min,precipitation,destination
2022-07-19,41.2,27.6,0.0,Merzouga
2022-07-20,40.4,27.5,0.0,Merzouga
2022-07-21,39.9,25.3,0.0,Merzouga
2022-07-22,40.3,25.2,0.0,Merzouga
2022-07-23,41.5,27.2,0.0,Merzouga
2022-07-24,41.7,28.5,0.0,Merzouga
2022-07-25,42.1,27.7,0.0,Merzouga
2022-07-26,41.7,28.6,0.0,Merzouga
2022-07-27,40.5,27.6,0.0,Merzouga
2022-07-28,41.7,29.7,0.0,Merzouga
2022-07-29,41.6,27.1,0.0,Merzouga
2022-07-30,41.5,26.2,0.0,Merzouga
2022-07-31,41.5,25.0,0.0,Merzouga
2022-08-01,40.9,28.8,0.0,Merzouga
2022-08-02,41.4,28.2,0.0,Merzouga
2022-08-03,40.7,29.8,0.0,Merzouga
2022-08-04,42.0,28.0,0.0,Merzouga
2022-08-05,42.0,28.8,0.0,Merzouga
2022-08-06,42.4,29.1,0.0,Merzouga
2022-08-07,42.2,28.2,0.0,Merzouga
2022-08-08,42.7,27.0,0.0,Merzouga
2022-08-09,41.8,29.3,0.0,Merzouga
2022-08-10,41.0,27.4,0.0,Merzouga
2022-08-11,40.9,26.8,0.0,Merzouga
2022-08-12,41.5,29.7,0.0,Merzouga
2022-08-13,41.6,29.1,0.0,Merzouga
2022-08-14,41.0,27.4,0.0,Merzouga
2022-08-15,41.6,27.0,0.0,Merzouga
2022-08-16,42.1,26.4,0.0,Merzouga
2022-08-17,42.6,25.7,0.0,Merzouga
2022-08-18,41.9,22.9,0.0,Merzouga
2022-08-19,42.0,25.5,0.0,Merzouga
2022-08-20,42.1,27.6,0.0,Merzouga
2022-08-21,42.3,30.8,0.0,Merzouga
2022-08-22,41.0,27.1,0.0,Merzouga
2022-08-23,40.9,25.7,0.0,Merzouga
2022-08-24,40.7,24.7,0.0,Merzouga
2022-08-25,41.2,26.7,0.0,Merzouga
2022-08-26,39.9,26.1,0.0,Merzouga
2022-08-27,40.5,28.2,0.0,Merzouga
2022-08-28,40.1,29.1,0.0,Merzouga
2022-08-29,39.6,26.1,0.0,Merzouga
2022-08-30,41.6,25.0,0.0,Merzouga
2022-08-31,40.6,27.3,0.0,Merzouga
2022-09-01,41.3,30.5,0.0,Merzouga
2022-09-02,39.6,28.5,0.0,Merzouga
2022-09-03,41.9,24.8,0.0,Merzouga
2022-09-04,41.4,25.2,0.2,Merzouga
2022-09-05,41.5,26.3,0.0,Merzouga
2022-09-06,41.5,28.3,0.0,Merzouga
2022-09-07,41.1,27.1,0.0,Merzouga
2022-09-08,40.2,26.4,0.0,Merzouga
2022-09-09,40.2,27.2,0.0,Merzouga
2022-09-10,39.5,26.0,0.0,Merzouga
2022-09-11,37.8,24.6,0.0,Merzouga
2022-09-12,38.9,24.1,0.0,Merzouga
2022-09-13,38.6,24.8,0.0,Merzouga
2022-09-14,39.1,24.4,0.0,Merzouga
2022-09-15,38.0,22.1,0.0,Merzouga
2022-09-16,37.7,22.0,0.0,Merzouga
2022-09-17,36.1,22.2,0.0,Merzouga
2022-09-18,35.4,19.9,0.0,Merzouga
2022-09-19,34.6,18.7,0.0,Merzouga
2022-09-20,30.6,23.2,0.0,Merzouga
2022-09-21,30.1,21.7,0.7,Merzouga
2022-09-22,33.2,17.3,0.0,Merzouga
2022-09-23,33.6,21.2,0.0,Merzouga
2022-09-24,35.6,22.1,0.0,Merzouga
2022-09-25,30.3,22.3,1.0,Merzouga
2022-09-26,31.0,19.8,0.0,Merzouga
2022-09-27,31.3,18.8,0.0,Merzouga
2022-09-28,28.2,18.8,0.9,Merzouga
2022-09-29,30.5,16.4,0.0,Merzouga
2022-09-30,25.7,16.5,7.1,Merzouga
2022-10-01,26.7,15.2,5.2,Merzouga
2022-10-02,30.7,19.6,0.0,Merzouga
2022-10-03,32.8,19.9,0.0,Merzouga
2022-10-04,32.6,20.0,0.0,Merzouga
2022-10-05,30.6,19.1,0.0,Merzouga
2022-10-06,30.5,18.4,0.0,Merzouga
2022-10-07,30.7,17.4,0.2,Merzouga
2022-10-08,28.9,18.1,3.5,Merzouga
2022-10-09,29.7,19.7,0.0,Merzouga
2022-10-10,31.0,19.3,0.0,Merzouga
2022-10-11,30.2,19.0,0.0,Merzouga
2022-10-12,28.1,16.3,0.0,Merzouga
2022-10-13,27.0,13.2,0.0,Merzouga
2022-10-14,31.2,17.7,0.6,Merzouga
2022-10-15,33.0,20.0,0.0,Merzouga
2022-10-16,33.2,21.6,0.0,Merzouga
2022-10-17,32.8,18.8,1.1,Merzouga
2022-10-18,32.1,17.6,0.0,Merzouga
2022-10-19,31.3,16.8,0.0,Merzouga
2022-10-20,31.3,16.9,0.0,Merzouga
2022-10-21,30.4,18.5,0.0,Merzouga
2022-10-22,28.8,16.0,0.0,Merzouga
2022-10-23,27.6,12.6,0.0,Merzouga
2022-10-24,27.4,13.5,0.0,Merzouga
2022-10-25,27.6,14.7,0.0,Merzouga
2022-10-26,27.1,13.9,0.0,Merzouga
2022-10-27,29.5,12.4,0.0,Merzouga
2022-10-28,28.6,12.2,0.0,Merzouga
2022-10-29,26.9,12.0,0.0,Merzouga
2022-10-30,27.6,14.2,0.0,Merzouga
2022-10-31,26.6,12.4,0.0,Merzouga
2022-11-01,26.4,12.5,0.0,Merzouga
2022-11-02,26.2,15.9,0.0,Merzouga
2022-11-03,26.7,12.1,0.0,Merzouga
2022-11-04,27.3,14.5,0.0,Merzouga
2022-11-05,27.3,13.9,0.0,Merzouga
2022-11-06,28.2,12.7,0.0,Merzouga
2022-11-07,28.3,13.4,0.0,Merzouga
2022-11-08,26.4,11.2,0.0,Merzouga
2022-11-09,25.7,10.6,0.0,Merzouga
2022-11-10,25.5,10.5,0.0,Merzouga
2022-11-11,24.3,10.2,0.0,Merzouga
2022-11-12,23.1,10.6,0.0,Merzouga
2022-11-13,24.3,9.4,0.0,Merzouga
2022-11-14,25.6,12.5,0.0,Merzouga
2022-11-15,27.2,10.6,0.0,Merzouga
2022-11-16,26.6,11.6,0.0,Merzouga
2022-11-17,26.0,10.1,0.0,Merzouga
2022-11-18,27.6,11.5,0.0,Merzouga
2022-11-19,21.4,10.3,0.0,Merzouga
2022-11-20,20.5,7.2,0.0,Merzouga
2022-11-21,21.2,7.5,0.0,Merzouga
2022-11-22,24.0,9.9,0.0,Merzouga
2022-11-23,25.4,8.7,0.0,Merzouga
2022-11-24,25.4,12.0,0.0,Merzouga
2022-11-25,23.4,10.2,0.0,Merzouga
2022-11-26,26.0,9.7,0.0,Merzouga
2022-11-27,23.9,6.1,0.0,Merzouga
2022-11-28,23.4,3.6,0.0,Merzouga
2022-11-29,19.8,6.5,0.0,Merzouga
2022-11-30,21.0,5.3,0.0,Merzouga
2022-12-01,18.3,7.8,0.0,Merzouga
2022-12-02,18.3,4.6,0.0,Merzouga
2022-12-03,19.4,4.7,0.0,Merzouga
2022-12-04,18.8,5.8,0.0,Merzouga
2022-12-05,22.6,6.9,0.0,Merzouga
2022-12-06,21.1,9.2,0.0,Merzouga
2022-12-07,22.4,10.8,0.0,Merzouga
2022-12-08,21.1,13.6,2.9,Merzouga
2022-12-09,22.4,13.3,7.2,Merzouga
2022-12-10,23.5,10.4,0.0,Merzouga
2022-12-11,21.8,10.1,0.0,Merzouga
2022-12-12,24.3,9.4,0.0,Merzouga
2022-12-13,25.6,10.3,0.0,Merzouga
2022-12-14,27.1,12.2,0.0,Merzouga
2022-12-15,23.3,14.4,0.0,Merzouga
2022-12-16,19.9,7.3,0.0,Merzouga
2022-12-17,20.3,6.7,0.0,Merzouga
2022-12-18,19.7,4.9,0.0,Merzouga
2022-12-19,18.3,4.0,0.0,Merzouga
2022-12-20,17.8,4.6,0.0,Merzouga
2022-12-21,19.7,4.1,0.0,Merzouga
2022-12-22,20.9,4.8,0.0,Merzouga
2022-12-23,19.8,7.8,0.0,Merzouga
2022-12-24,19.4,6.3,0.0,Merzouga
2022-12-25,18.9,4.2,0.0,Merzouga
2022-12-26,19.3,3.0,0.0,Merzouga
2022-12-27,19.7,6.4,0.0,Merzouga
2022-12-28,17.7,4.3,0.0,Merzouga
2022-12-29,18.3,2.9,0.0,Merzouga
2022-12-30,19.1,2.8,0.0,Merzouga
2022-12-31,16.2,2.1,0.0,Merzouga
2023-01-01,15.4,6.3,1.1,Merzouga
2023-01-02,17.1,8.6,0.0,Merzouga
2023-01-03,18.1,8.1,0.0,Merzouga
2023-01-04,17.7,3.1,0.0,Merzouga
2023-01-05,16.7,1.5,0.0,Merzouga
2023-01-06,17.6,0.7,0.0,Merzouga
2023-01-07,18.2,4.7,0.0,Merzouga
2023-01-08,18.6,2.2,0.0,Merzouga
2023-01-09,20.7,3.6,0.0,Merzouga
2023-01-10,20.6,4.9,0.0,Merzouga
2023-01-11,20.3,6.3,0.0,Merzouga
2023-01-12,18.3,9.8,0.0,Merzouga
2023-01-13,19.7,5.7,0.0,Merzouga
2023-01-14,19.9,4.3,0.0,Merzouga
2023-01-15,18.6,5.4,0.0,Merzouga
2023-01-16,20.5,3.9,0.0,Merzouga
2023-01-17,23.6,6.0,0.0,Merzouga
2023-01-18,20.2,6.4,0.0,Merzouga
2023-01-19,15.9,4.5,0.0,Merzouga
2023-01-20,16.9,1.9,0.0,Merzouga
2023-01-21,17.0,2.1,0.0,Merzouga
2023-01-22,18.2,2.4,0.0,Merzouga
2023-01-23,15.1,4.0,0.0,Merzouga
2023-01-24,14.4,2.8,0.0,Merzouga
2023-01-25,12.5,0.2,0.0,Merzouga
2023-01-26,13.3,-0.2,0.0,Merzouga
2023-01-27,13.1,0.6,0.0,Merzouga
2023-01-28,12.5,2.3,0.0,Merzouga
2023-01-29,12.9,1.2,0.0,Merzouga
2023-01-30,13.2,0.7,0.0,Merzouga
2023-01-31,13.4,0.1,0.0,Merzouga
2023-02-01,12.7,-1.5,0.0,Merzouga
2023-02-02,13.7,-2.2,0.0,Merzouga
2023-02-03,14.1,1.4,0.0,Merzouga
2023-02-04,13.8,1.3,0.0,Merzouga
2023-02-05,16.3,1.5,0.0,Merzouga
2023-02-06,15.6,0.5,0.0,Merzouga
2023-02-07,14.9,3.5,0.0,Merzouga
2023-02-08,17.4,1.3,0.0,Merzouga
2023-02-09,17.8,3.8,0.0,Merzouga
2023-02-10,13.6,5.9,0.2,Merzouga
2023-02-11,15.2,7.4,0.0,Merzouga
2023-02-12,14.7,3.1,0.0,Merzouga
2023-02-13,13.8,4.2,0.0,Merzouga
2023-02-14,12.0,8.6,2.7,Merzouga
2023-02-15,16.0,7.6,0.5,Merzouga
2023-02-16,15.2,8.8,5.9,Merzouga
2023-02-17,13.7,8.7,6.6,Merzouga
2023-02-18,16.2,7.5,1.4,Merzouga
2023-02-19,17.6,5.7,0.0,Merzouga
2023-02-20,19.4,7.7,0.0,Merzouga
2023-02-21,20.1,6.1,0.0,Merzouga
2023-02-22,19.0,10.0,0.0,Merzouga
2023-02-23,23.4,6.9,0.0,Merzouga
2023-02-24,20.7,11.3,0.8,Merzouga
2023-02-25,18.0,4.5,0.0,Merzouga
2023-02-26,20.7,4.9,0.0,Merzouga
2023-02-27,21.4,8.1,0.0,Merzouga
2023-02-28,21.8,5.8,0.0,Merzouga
2023-03-01,21.4,8.0,0.0,Merzouga
2023-03-02,22.6,8.2,0.0,Merzouga
2023-03-03,21.1,9.4,0.0,Merzouga
2023-03-04,22.6,7.6,0.0,Merzouga
2023-03-05,24.3,9.4,0.0,Merzouga
2023-03-06,28.0,11.7,0.0,Merzouga
2023-03-07,27.0,13.1,0.0,Merzouga
2023-03-08,28.2,13.8,0.0,Merzouga
2023-03-09,29.2,12.3,0.0,Merzouga
2023-03-10,28.8,13.8,0.0,Merzouga
2023-03-11,30.4,12.8,0.0,Merzouga
2023-03-12,30.5,14.4,0.0,Merzouga
2023-03-13,31.0,14.5,0.0,Merzouga
2023-03-14,30.7,14.5,0.0,Merzouga
2023-03-15,30.7,12.9,0.0,Merzouga
2023-03-16,31.6,12.8,0.0,Merzouga
2023-03-17,28.6,15.7,0.0,Merzouga
2023-03-18,23.2,14.9,2.0,Merzouga
2023-03-19,21.5,10.7,0.0,Merzouga
2023-03-20,22.5,10.6,0.0,Merzouga
2023-03-21,24.7,9.9,0.0,Merzouga
2023-03-22,27.2,13.2,0.0,Merzouga
2023-03-23,29.4,15.0,0.0,Merzouga
2023-03-24,29.6,14.5,0.0,Merzouga
2023-03-25,30.6,15.4,0.0,Merzouga
2023-03-26,30.7,14.6,0.0,Merzouga
2023-03-27,30.8,15.1,0.0,Merzouga
2023-03-28,31.7,17.6,0.0,Merzouga
2023-03-29,30.7,15.7,0.0,Merzouga
2023-03-30,31.1,14.4,0.0,Merzouga
2023-03-31,30.8,16.9,0.0,Merzouga
2023-04-01,32.4,16.1,0.0,Merzouga
2023-04-02,29.9,16.0,0.0,Merzouga
2023-04-03,26.2,15.0,0.0,Merzouga
2023-04-04,29.5,13.5,0.0,Merzouga
2023-04-05,28.7,17.3,0.0,Merzouga
2023-04-06,24.4,13.7,0.4,Merzouga
2023-04-07,25.4,11.1,0.0,Merzouga
2023-04-08,26.1,11.2,0.0,Merzouga
2023-04-09,26.6,12.7,0.0,Merzouga
2023-04-10,29.1,15.0,0.0,Merzouga
2023-04-11,29.4,13.4,0.0,Merzouga
2023-04-12,30.9,17.3,0.0,Merzouga
2023-04-13,31.5,15.5,0.0,Merzouga
2023-04-14,30.0,16.0,0.0,Merzouga
2023-04-15,31.7,15.0,0.0,Merzouga
2023-04-16,31.9,18.0,0.0,Merzouga
2023-04-17,33.1,17.9,0.0,Merzouga
2023-04-18,33.3,17.3,0.0,Merzouga
2023-04-19,29.5,17.4,0.0,Merzouga
2023-04-20,29.7,16.3,0.0,Merzouga
2023-04-21,30.1,17.9,0.6,Merzouga
2023-04-22,31.3,17.8,0.0,Merzouga
2023-04-23,32.3,20.9,0.0,Merzouga
2023-04-24,32.4,18.1,0.0,Merzouga
2023-04-25,34.5,18.6,0.0,Merzouga
2023-04-26,35.7,19.4,0.0,Merzouga
2023-04-27,36.0,20.2,0.0,Merzouga
2023-04-28,36.5,21.4,0.0,Merzouga
2023-04-29,37.0,20.7,0.0,Merzouga
2023-04-30,36.9,21.3,0.0,Merzouga
2023-05-01,33.4,20.5,0.0,Merzouga
2023-05-02,33.4,21.6,0.0,Merzouga
2023-05-03,36.6,20.4,0.0,Merzouga
2023-05-04,37.3,22.4,0.0,Merzouga
2023-05-05,38.3,23.1,0.0,Merzouga
2023-05-06,36.8,22.2,0.0,Merzouga
2023-05-07,34.1,21.0,0.0,Merzouga
2023-05-08,34.2,21.0,0.0,Merzouga
2023-05-09,34.2,20.8,0.0,Merzouga
2023-05-10,37.9,20.8,0.0,Merzouga
2023-05-11,35.3,23.3,0.0,Merzouga
2023-05-12,35.4,23.2,0.0,Merzouga
2023-05-13,32.9,22.0,0.0,Merzouga
2023-05-14,26.8,14.9,0.0,Merzouga
2023-05-15,29.8,14.6,0.0,Merzouga
2023-05-16,31.9,17.1,0.0,Merzouga
2023-05-17,26.9,19.7,0.0,Merzouga
2023-05-18,24.9,14.2,0.0,Merzouga
2023-05-19,22.7,11.7,0.1,Merzouga
2023-05-20,27.5,12.3,0.0,Merzouga
2023-05-21,30.0,18.8,0.0,Merzouga
2023-05-22,25.7,13.1,0.0,Merzouga
2023-05-23,27.7,14.8,0.0,Merzouga
2023-05-24,28.6,16.2,0.0,Merzouga
2023-05-25,31.4,18.4,0.0,Merzouga
2023-05-26,33.6,18.0,0.0,Merzouga
2023-05-27,30.2,19.3,0.0,Merzouga
2023-05-28,29.6,17.9,0.0,Merzouga
2023-05-29,28.7,17.9,0.4,Merzouga
2023-05-30,28.2,15.4,0.0,Merzouga
2023-05-31,28.6,17.6,0.0,Merzouga
2023-06-01,33.2,19.6,0.0,Merzouga
2023-06-02,31.4,20.0,0.0,Merzouga
2023-06-03,32.5,19.1,0.0,Merzouga
2023-06-04,32.6,20.1,0.3,Merzouga
2023-06-05,33.4,20.6,0.0,Merzouga
2023-06-06,35.6,23.5,0.0,Merzouga
2023-06-07,38.7,25.7,0.0,Merzouga
2023-06-08,37.1,27.2,0.0,Merzouga
2023-06-09,35.0,22.6,0.0,Merzouga
2023-06-10,36.7,22.7,0.0,Merzouga
2023-06-11,37.4,22.7,0.0,Merzouga
2023-06-12,38.4,23.9,0.0,Merzouga
2023-06-13,37.3,24.2,0.0,Merzouga
2023-06-14,36.3,23.3,0.0,Merzouga
2023-06-15,37.8,25.0,0.0,Merzouga
2023-06-16,39.3,25.9,0.0,Merzouga
2023-06-17,40.1,26.5,0.0,Merzouga
2023-06-18,38.9,24.3,0.0,Merzouga
2023-06-19,38.2,23.9,0.0,Merzouga
2023-06-20,37.3,23.1,0.0,Merzouga
2023-06-21,37.2,24.2,0.0,Merzouga
2023-06-22,38.7,24.5,0.0,Merzouga
2023-06-23,40.7,26.5,0.0,Merzouga
2023-06-24,38.8,26.1,0.0,Merzouga
2023-06-25,39.7,23.7,0.0,Merzouga
2023-06-26,40.7,27.6,0.0,Merzouga
2023-06-27,40.3,27.5,0.0,Merzouga
2023-06-28,41.9,27.1,0.0,Merzouga
2023-06-29,41.6,27.1,0.0,Merzouga
2023-06-30,42.2,29.3,0.0,Merzouga
2023-07-01,42.5,28.9,0.0,Merzouga
2023-07-02,43.5,29.0,0.0,Merzouga
2023-07-03,43.3,30.4,0.0,Merzouga
2023-07-04,42.6,29.9,0.0,Merzouga
2023-07-05,44.0,29.7,0.0,Merzouga
2023-07-06,44.8,29.3,0.0,Merzouga
2023-07-07,44.4,32.8,0.0,Merzouga
2023-07-08,44.4,28.1,0.0,Merzouga
2023-07-09,42.4,30.7,0.0,Merzouga
2023-07-10,41.6,30.4,0.0,Merzouga
2023-07-11,42.8,28.2,0.0,Merzouga
2023-07-12,42.6,28.1,0.0,Merzouga
2023-07-13,43.8,31.9,0.0,Merzouga
2023-07-14,43.1,28.6,0.0,Merzouga
2023-07-15,41.8,29.0,0.0,Merzouga
2023-07-16,40.6,26.2,0.0,Merzouga
2023-07-17,40.2,25.9,0.0,Merzouga
2023-07-18,40.5,27.7,0.0,Merzouga
2023-07-19,40.9,25.0,0.0,Merzouga
2023-07-20,42.1,25.2,0.0,Merzouga
2023-07-21,42.6,27.1,0.0,Merzouga
2023-07-22,42.6,26.3,0.0,Merzouga
2023-07-23,42.0,28.0,0.0,Merzouga
2023-07-24,44.7,28.5,0.0,Merzouga
2023-07-25,44.2,29.8,0.0,Merzouga
2023-07-26,45.3,29.6,0.0,Merzouga
2023-07-27,45.8,30.3,0.0,Merzouga
2023-07-28,44.8,28.8,0.0,Merzouga
2023-07-29,44.8,29.4,0.0,Merzouga
2023-07-30,45.1,31.1,0.0,Merzouga
2023-07-31,44.5,31.6,0.0,Merzouga
2023-08-01,43.3,31.7,0.0,Merzouga
2023-08-02,43.7,30.7,0.0,Merzouga
2023-08-03,45.2,29.7,0.0,Merzouga
2023-08-04,43.8,28.0,0.0,Merzouga
2023-08-05,42.3,28.3,0.0,Merzouga
2023-08-06,43.4,27.6,0.0,Merzouga
2023-08-07,43.6,30.0,0.0,Merzouga
2023-08-08,43.0,29.1,0.0,Merzouga
2023-08-09,42.3,28.0,0.0,Merzouga
2023-08-10,43.6,30.6,0.0,Merzouga
2023-08-11,42.1,28.0,0.0,Merzouga
2023-08-12,43.3,27.9,0.0,Merzouga
2023-08-13,42.3,26.6,0.0,Merzouga
2023-08-14,41.0,27.1,0.0,Merzouga
2023-08-15,40.7,26.5,0.0,Merzouga
2023-08-16,40.6,26.2,0.0,Merzouga
2023-08-17,40.8,27.6,0.0,Merzouga
2023-08-18,40.1,25.9,0.0,Merzouga
2023-08-19,41.0,27.7,0.0,Merzouga
2023-08-20,41.3,28.3,0.0,Merzouga
2023-08-21,39.7,27.3,0.0,Merzouga
2023-08-22,39.9,25.7,0.0,Merzouga
2023-08-23,39.7,28.1,0.0,Merzouga
2023-08-24,39.2,26.6,0.0,Merzouga
2023-08-25,40.0,25.4,0.0,Merzouga
2023-08-26,39.4,26.0,0.0,Merzouga
2023-08-27,41.0,27.9,0.0,Merzouga
2023-08-28,37.6,25.1,0.0,Merzouga
2023-08-29,40.8,24.4,0.0,Merzouga
2023-08-30,37.5,25.4,0.0,Merzouga
2023-08-31,37.3,24.5,0.0,Merzouga
2023-09-01,37.8,24.9,0.0,Merzouga
2023-09-02,38.6,27.2,0.0,Merzouga
2023-09-03,34.3,21.0,0.0,Merzouga
2023-09-04,33.9,19.3,0.0,Merzouga
2023-09-05,37.1,20.1,0.0,Merzouga
2023-09-06,39.7,24.9,0.0,Merzouga
2023-09-07,38.3,24.9,0.2,Merzouga
2023-09-08,38.7,24.9,0.0,Merzouga
2023-09-09,38.7,25.6,0.0,Merzouga
2023-09-10,39.5,26.3,0.0,Merzouga
2023-09-11,39.5,26.4,0.0,Merzouga
2023-09-12,37.7,25.9,0.0,Merzouga
2023-09-13,35.0,24.6,0.0,Merzouga
2023-09-14,29.7,23.1,0.2,Merzouga
2023-09-15,31.1,18.8,0.3,Merzouga
2023-09-16,37.3,21.8,0.0,Merzouga
2023-09-17,29.4,21.7,1.3,Merzouga
2023-09-18,32.3,17.0,0.0,Merzouga
2023-09-19,31.1,23.8,0.0,Merzouga
2023-09-20,34.5,18.2,0.0,Merzouga
2023-09-21,35.2,19.0,0.0,Merzouga
2023-09-22,36.0,21.2,0.0,Merzouga
2023-09-23,36.2,20.7,0.0,Merzouga
2023-09-24,37.2,21.2,0.0,Merzouga
2023-09-25,39.2,21.5,0.0,Merzouga
2023-09-26,39.5,22.8,0.0,Merzouga
2023-09-27,34.3,23.8,0.0,Merzouga
2023-09-28,31.5,20.3,0.0,Merzouga
2023-09-29,30.9,18.6,0.0,Merzouga
2023-09-30,32.9,16.9,0.0,Merzouga
2023-10-01,33.0,18.1,0.0,Merzouga
2023-10-02,32.2,17.8,0.0,Merzouga
2023-10-03,31.7,20.4,0.0,Merzouga
2023-10-04,32.1,18.1,0.0,Merzouga
2023-10-05,30.4,18.8,0.0,Merzouga
2023-10-06,29.6,16.4,0.0,Merzouga
2023-10-07,30.2,16.0,0.0,Merzouga
2023-10-08,30.9,15.3,0.0,Merzouga
2023-10-09,30.3,16.2,0.0,Merzouga
2023-10-10,29.0,15.7,0.0,Merzouga
2023-10-11,29.3,16.6,0.0,Merzouga
2023-10-12,29.2,15.7,0.0,Merzouga
2023-10-13,29.3,16.3,0.0,Merzouga
2023-10-14,29.1,15.0,0.0,Merzouga
2023-10-15,30.3,16.9,0.0,Merzouga
2023-10-16,30.3,16.1,0.0,Merzouga
2023-10-17,30.4,15.7,0.0,Merzouga
2023-10-18,33.4,17.9,0.0,Merzouga
2023-10-19,33.7,18.6,0.0,Merzouga
2023-10-20,29.0,18.3,0.0,Merzouga
2023-10-21,25.8,16.3,0.0,Merzouga
2023-10-22,28.1,14.2,0.0,Merzouga
2023-10-23,24.6,18.2,1.4,Merzouga
2023-10-24,28.0,15.5,0.0,Merzouga
2023-10-25,28.7,13.5,0.0,Merzouga
2023-10-26,29.7,14.9,0.0,Merzouga
2023-10-27,29.8,13.4,0.0,Merzouga
2023-10-28,29.9,15.0,0.0,Merzouga
2023-10-29,30.1,17.6,0.0,Merzouga
2023-10-30,30.6,20.4,0.0,Merzouga
2023-10-31,32.2,17.9,0.0,Merzouga
2023-11-01,32.8,18.1,0.0,Merzouga
2023-11-02,33.2,15.0,0.0,Merzouga
2023-11-03,30.2,13.8,0.0,Merzouga
2023-11-04,29.4,15.5,0.0,Merzouga
2023-11-05,29.6,15.2,0.0,Merzouga
2023-11-06,27.7,14.3,0.0,Merzouga
2023-11-07,22.0,12.9,0.0,Merzouga
2023-11-08,25.4,11.6,0.0,Merzouga
2023-11-09,26.9,11.5,0.0,Merzouga
2023-11-10,25.9,11.7,0.0,Merzouga
2023-11-11,27.6,13.6,0.0,Merzouga
2023-11-12,28.6,12.4,0.0,Merzouga
2023-11-13,28.7,13.8,0.0,Merzouga
2023-11-14,28.4,13.3,0.0,Merzouga
2023-11-15,27.7,11.8,0.0,Merzouga
2023-11-16,26.8,10.6,0.0,Merzouga
2023-11-17,25.4,9.0,0.0,Merzouga
2023-11-18,25.7,9.0,0.0,Merzouga
2023-11-19,24.8,8.2,0.0,Merzouga
2023-11-20,22.5,7.4,0.0,Merzouga
2023-11-21,26.7,8.3,0.0,Merzouga
2023-11-22,21.7,9.2,0.0,Merzouga
2023-11-23,17.4,7.0,0.0,Merzouga
2023-11-24,18.3,1.8,0.0,Merzouga
2023-11-25,19.3,5.3,0.0,Merzouga
2023-11-26,20.4,4.2,0.0,Merzouga
2023-11-27,20.9,5.7,0.0,Merzouga
2023-11-28,21.7,7.1,0.0,Merzouga
2023-11-29,22.3,5.8,0.0,Merzouga
2023-11-30,22.9,9.4,0.0,Merzouga
2023-12-01,23.9,12.1,0.0,Merzouga
2023-12-02,22.2,11.6,0.0,Merzouga
2023-12-03,19.2,7.6,0.0,Merzouga
2023-12-04,20.2,5.3,0.0,Merzouga
2023-12-05,19.7,9.1,0.0,Merzouga
2023-12-06,22.9,10.8,0.0,Merzouga
2023-12-07,22.8,8.8,0.0,Merzouga
2023-12-08,25.0,10.5,0.0,Merzouga
2023-12-09,26.7,8.3,0.0,Merzouga
2023-12-10,23.3,10.2,0.0,Merzouga
2023-12-11,22.1,8.9,0.0,Merzouga
2023-12-12,21.9,8.2,0.0,Merzouga
2023-12-13,22.1,6.3,0.0,Merzouga
2023-12-14,20.8,10.0,0.0,Merzouga
2023-12-15,16.0,3.3,0.0,Merzouga
2023-12-16,14.9,3.9,0.0,Merzouga
2023-12-17,14.2,4.3,0.0,Merzouga
2023-12-18,13.8,2.9,0.0,Merzouga
2023-12-19,15.6,2.4,0.0,Merzouga
2023-12-20,18.5,-0.1,0.0,Merzouga
2023-12-21,18.4,3.2,0.0,Merzouga
2023-12-22,17.0,0.2,0.0,Merzouga
2023-12-23,17.6,1.0,0.0,Merzouga
2023-12-24,17.3,-0.1,0.0,Merzouga
2023-12-25,17.5,1.7,0.0,Merzouga
2023-12-26,18.0,1.8,0.0,Merzouga
2023-12-27,17.2,0.8,0.0,Merzouga
2023-12-28,18.6,1.9,0.0,Merzouga
2023-12-29,18.9,2.6,0.0,Merzouga
2023-12-30,19.1,4.1,0.0,Merzouga
2023-12-31,19.2,2.8,0.0,Merzouga
2024-01-01,18.8,6.9,0.0,Merzouga
2024-01-02,18.9,3.8,0.0,Merzouga
2024-01-03,20.2,3.4,0.0,Merzouga
2024-01-04,20.3,5.3,0.0,Merzouga
2024-01-05,21.1,7.9,0.0,Merzouga
2024-01-06,16.8,4.1,0.0,Merzouga
2024-01-07,18.2,2.5,0.0,Merzouga
2024-01-08,19.9,2.8,0.0,Merzouga
2024-01-09,20.4,7.0,0.0,Merzouga
2024-01-10,20.4,4.9,0.0,Merzouga
2024-01-11,21.5,5.7,0.0,Merzouga
2024-01-12,21.3,7.0,0.0,Merzouga
2024-01-13,21.5,5.6,0.0,Merzouga
2024-01-14,19.9,6.1,0.0,Merzouga
2024-01-15,21.5,4.1,0.0,Merzouga
2024-01-16,19.4,7.0,0.0,Merzouga
2024-01-17,24.9,9.2,0.0,Merzouga
2024-01-18,26.1,11.3,0.0,Merzouga
2024-01-19,22.3,13.2,0.0,Merzouga
2024-01-20,21.1,9.4,0.0,Merzouga
2024-01-21,20.0,6.2,0.0,Merzouga
2024-01-22,18.7,4.9,0.0,Merzouga
2024-01-23,19.3,2.6,0.0,Merzouga
2024-01-24,23.5,3.4,0.0,Merzouga
2024-01-25,21.4,6.4,0.0,Merzouga
2024-01-26,22.4,4.9,0.0,Merzouga
2024-01-27,22.5,5.7,0.0,Merzouga
2024-01-28,22.3,3.9,0.0,Merzouga
